,Sample,Cluster
749,TCGA-E9-A1NG-01,5
750,TCGA-E9-A1NH-01,5
751,TCGA-E9-A1NI-01,5
752,TCGA-E9-A1QZ-01,5
753,TCGA-E9-A1R0-01,5
754,TCGA-E9-A1R2-01,5
755,TCGA-E9-A1R3-01,5
756,TCGA-E9-A1R4-01,5
757,TCGA-E9-A1R5-01,5
758,TCGA-E9-A1R6-01,5
759,TCGA-E9-A1R7-01,5
760,TCGA-E9-A1RA-01,5
761,TCGA-E9-A1RB-01,5
762,TCGA-E9-A1RC-01,5
763,TCGA-E9-A1RD-01,5
764,TCGA-E9-A1RE-01,5
765,TCGA-E9-A1RF-01,5
766,TCGA-E9-A1RG-01,5
767,TCGA-E9-A1RH-01,5
768,TCGA-E9-A1RI-01,5
769,TCGA-E9-A226-01,5
770,TCGA-E9-A227-01,5
771,TCGA-E9-A228-01,5
772,TCGA-E9-A229-01,5
773,TCGA-E9-A22A-01,5
774,TCGA-E9-A22B-01,5
775,TCGA-E9-A22D-01,5
776,TCGA-E9-A22E-01,5
777,TCGA-E9-A22G-01,5
778,TCGA-E9-A22H-01,5
779,TCGA-E9-A243-01,5
780,TCGA-E9-A244-01,5
781,TCGA-E9-A245-01,5
782,TCGA-E9-A247-01,5
783,TCGA-E9-A248-01,5
784,TCGA-E9-A249-01,5
785,TCGA-E9-A24A-01,5
786,TCGA-E9-A295-01,5
787,TCGA-E9-A2JS-01,5
788,TCGA-E9-A2JT-01,0
789,TCGA-E9-A3HO-01,5
790,TCGA-E9-A3QA-01,5
791,TCGA-E9-A3X8-01,5
792,TCGA-E9-A54Y-01,0
793,TCGA-E9-A5FK-01,5
794,TCGA-E9-A5FL-01,5
795,TCGA-E9-A5UO-01,5
796,TCGA-EW-A1IW-01,5
797,TCGA-EW-A1IX-01,5
798,TCGA-EW-A1IY-01,5
799,TCGA-EW-A1IZ-01,5
800,TCGA-EW-A1J1-01,5
801,TCGA-EW-A1J2-01,5
802,TCGA-EW-A1J3-01,5
803,TCGA-EW-A1J5-01,5
804,TCGA-EW-A1J6-01,5
805,TCGA-EW-A1OV-01,5
806,TCGA-EW-A1OX-01,5
807,TCGA-EW-A1OY-01,5
808,TCGA-EW-A1OZ-01,5
809,TCGA-EW-A1P0-01,5
810,TCGA-EW-A1P3-01,5
811,TCGA-EW-A1P4-01,0
812,TCGA-EW-A1P5-01,5
813,TCGA-EW-A1P6-01,5
814,TCGA-EW-A1P7-01,5
815,TCGA-EW-A1P8-01,5
816,TCGA-EW-A1PA-01,5
817,TCGA-EW-A1PB-01,0
818,TCGA-EW-A1PD-01,5
819,TCGA-EW-A1PE-01,5
820,TCGA-EW-A1PG-01,0
821,TCGA-EW-A1PH-01,5
822,TCGA-EW-A2FR-01,5
823,TCGA-EW-A2FS-01,5
824,TCGA-EW-A2FV-01,5
825,TCGA-EW-A2FW-01,5
826,TCGA-EW-A423-01,5
827,TCGA-GI-A2C8-01,5
828,TCGA-GM-A2D9-01,5
829,TCGA-GM-A2DA-01,0
830,TCGA-GM-A2DB-01,0
831,TCGA-GM-A2DC-01,5
832,TCGA-GM-A2DD-01,0
833,TCGA-GM-A2DF-01,0
834,TCGA-GM-A2DH-01,5
835,TCGA-GM-A2DI-01,0
836,TCGA-GM-A2DK-01,5
837,TCGA-GM-A2DL-01,0
838,TCGA-GM-A2DM-01,5
839,TCGA-GM-A2DN-01,5
840,TCGA-GM-A2DO-01,0
841,TCGA-GM-A3NW-01,5
842,TCGA-GM-A3XL-01,5
843,TCGA-GM-A4E0-01,0
844,TCGA-GM-A5PV-01,5
845,TCGA-GM-A5PX-01,5
846,TCGA-HN-A2NL-01,5
847,TCGA-HN-A2OB-01,5
848,TCGA-JL-A3YX-01,5
849,TCGA-LL-A440-01,5
850,TCGA-LL-A50Y-01,0
851,TCGA-LL-A5YL-01,5
852,TCGA-LL-A5YM-01,0
853,TCGA-LL-A5YN-01,5
854,TCGA-LL-A5YO-01,5
855,TCGA-LL-A5YP-01,5
856,TCGA-OK-A5Q2-01,5
857,TCGA-OL-A5D6-01,5
858,TCGA-OL-A5D7-01,0
859,TCGA-OL-A5D8-01,5
860,TCGA-OL-A5DA-01,5
861,TCGA-OL-A5RU-01,5
862,TCGA-OL-A5RV-01,5
863,TCGA-OL-A5RW-01,5
864,TCGA-OL-A5RX-01,5
865,TCGA-OL-A5RY-01,5
866,TCGA-OL-A5RZ-01,5
867,TCGA-OL-A5S0-01,5
868,TCGA-OL-A66H-01,5
869,TCGA-OL-A66I-01,5
870,TCGA-OL-A66J-01,5
871,TCGA-OL-A66K-01,5
872,TCGA-PE-A5DC-01,5
873,TCGA-PE-A5DD-01,5
874,TCGA-PE-A5DE-01,5
875,TCGA-A6-2672-01,1
876,TCGA-A6-2674-01,0
877,TCGA-A6-2677-01,0
878,TCGA-A6-3807-01,1
879,TCGA-A6-3808-01,0
880,TCGA-A6-3810-01,1
881,TCGA-AA-3530-01,0
882,TCGA-AA-3664-01,0
883,TCGA-AA-3666-01,0
884,TCGA-AA-3667-01,1
885,TCGA-AA-3672-01,1
886,TCGA-AA-3673-01,0
887,TCGA-AA-3678-01,0
888,TCGA-AA-3679-01,0
889,TCGA-AA-3680-01,0
890,TCGA-AA-3681-01,0
891,TCGA-AA-3684-01,0
892,TCGA-AA-3688-01,0
893,TCGA-AA-3692-01,0
894,TCGA-AA-3693-01,0
895,TCGA-AA-3696-01,2
896,TCGA-AA-3715-01,1
897,TCGA-AA-3811-01,0
898,TCGA-AA-3812-01,0
899,TCGA-AA-3814-01,0
900,TCGA-AA-3818-01,0
901,TCGA-AA-3819-01,0
902,TCGA-AA-3821-01,0
903,TCGA-AA-3831-01,0
904,TCGA-AA-3833-01,0
905,TCGA-AA-3837-01,1
906,TCGA-AA-3842-01,1
907,TCGA-AA-3844-01,0
908,TCGA-AA-3845-01,0
909,TCGA-AA-3846-01,0
910,TCGA-AA-3848-01,0
911,TCGA-AA-3850-01,0
912,TCGA-AA-3851-01,0
913,TCGA-AA-3852-01,0
914,TCGA-AA-3854-01,0
915,TCGA-AA-3855-01,0
916,TCGA-AA-3856-01,0
917,TCGA-AA-3858-01,0
918,TCGA-AA-3860-01,0
919,TCGA-AA-3864-01,0
920,TCGA-AA-3866-01,0
921,TCGA-AA-3867-01,0
922,TCGA-AA-3869-01,0
923,TCGA-AA-3870-01,0
924,TCGA-AA-3872-01,0
925,TCGA-AA-3875-01,0
926,TCGA-AA-3877-01,0
927,TCGA-AA-3930-01,1
928,TCGA-AA-3939-01,0
929,TCGA-AA-3941-01,0
930,TCGA-AA-3947-01,1
931,TCGA-AA-3949-01,1
932,TCGA-AA-3952-01,0
933,TCGA-AA-3955-01,0
934,TCGA-AA-3956-01,0
935,TCGA-AA-3966-01,0
936,TCGA-AA-3971-01,0
937,TCGA-AA-3972-01,0
938,TCGA-AA-3973-01,0
939,TCGA-AA-3975-01,0
940,TCGA-AA-3976-01,1
941,TCGA-AA-3977-01,1
942,TCGA-AA-3979-01,0
943,TCGA-AA-3980-01,0
944,TCGA-AA-3982-01,0
945,TCGA-AA-3984-01,0
946,TCGA-AA-3986-01,0
947,TCGA-AA-3989-01,0
948,TCGA-AA-3994-01,0
949,TCGA-AA-A004-01,6
950,TCGA-AA-A00N-01,0
951,TCGA-AA-A010-01,1
952,TCGA-AA-A017-01,0
953,TCGA-AA-A01I-01,0
954,TCGA-AA-A01P-01,0
955,TCGA-AA-A01R-01,0
956,TCGA-AA-A01S-01,0
957,TCGA-AA-A01T-01,0
958,TCGA-AA-A01V-01,0
959,TCGA-AA-A01X-01,0
960,TCGA-AA-A01Z-01,0
961,TCGA-AA-A022-01,0
962,TCGA-AA-A024-01,0
963,TCGA-AA-A02F-01,0
964,TCGA-AA-A02H-01,2
965,TCGA-AA-A02O-01,0
966,TCGA-AA-A02W-01,0
967,TCGA-AA-A03F-01,2
968,TCGA-AA-A03J-01,0
969,TCGA-AY-4070-01,0
970,TCGA-AY-4071-01,0
971,TCGA-AA-3685-01,0
972,TCGA-AA-A02Y-01,0
973,TCGA-05-4249-01,5
974,TCGA-05-4382-01,5
975,TCGA-05-4384-01,5
976,TCGA-05-4389-01,5
977,TCGA-05-4390-01,5
978,TCGA-05-4395-01,0
979,TCGA-05-4396-01,0
980,TCGA-05-4398-01,5
981,TCGA-05-4402-01,5
982,TCGA-05-4403-01,5
983,TCGA-05-4405-01,5
984,TCGA-05-4410-01,0
985,TCGA-05-4415-01,0
986,TCGA-05-4417-01,5
987,TCGA-05-4418-01,5
988,TCGA-05-4420-01,5
989,TCGA-05-4422-01,5
990,TCGA-05-4424-01,5
991,TCGA-05-4425-01,0
992,TCGA-05-4426-01,5
993,TCGA-05-4430-01,5
994,TCGA-05-4432-01,5
995,TCGA-05-4433-01,0
996,TCGA-05-5420-01,0
997,TCGA-05-5423-01,0
998,TCGA-05-5428-01,0
999,TCGA-05-5429-01,0
1000,TCGA-05-5715-01,0
1001,TCGA-35-3615-01,5
1002,TCGA-38-4626-01,5
1003,TCGA-38-4627-01,5
1004,TCGA-38-4628-01,5
1005,TCGA-38-4631-01,0
1006,TCGA-38-4632-01,0
1007,TCGA-38-6178-01,0
1008,TCGA-44-2655-01,5
1009,TCGA-44-2656-01,5
1010,TCGA-44-2657-01,5
1011,TCGA-44-2659-01,5
1012,TCGA-44-2661-01,5
1013,TCGA-44-2662-01,0
1014,TCGA-44-2665-01,5
1015,TCGA-44-2666-01,5
1016,TCGA-44-3396-01,5
1017,TCGA-44-3919-01,5
1018,TCGA-44-4112-01,5
1019,TCGA-44-5645-01,5
1020,TCGA-44-6145-01,0
1021,TCGA-44-6146-01,0
1022,TCGA-44-6147-01,5
1023,TCGA-44-6774-01,0
1024,TCGA-44-6775-01,5
1025,TCGA-44-6776-01,0
1026,TCGA-44-6777-01,0
1027,TCGA-44-6779-01,1
1028,TCGA-44-7659-01,0
1029,TCGA-44-7662-01,5
1030,TCGA-44-7670-01,5
1031,TCGA-44-7671-01,5
1032,TCGA-44-7672-01,5
1033,TCGA-49-4486-01,5
1034,TCGA-49-4487-01,0
1035,TCGA-49-4488-01,0
1036,TCGA-49-4490-01,0
1037,TCGA-49-4494-01,5
1038,TCGA-49-4501-01,5
1039,TCGA-49-4505-01,5
1040,TCGA-49-4506-01,0
1041,TCGA-49-4507-01,0
1042,TCGA-49-4510-01,5
1043,TCGA-49-4512-01,0
1044,TCGA-49-4514-01,0
1045,TCGA-49-6742-01,5
1046,TCGA-49-6744-01,5
1047,TCGA-49-6745-01,0
1048,TCGA-49-6761-01,0
1049,TCGA-49-6767-01,0
1050,TCGA-50-5044-01,1
1051,TCGA-50-5049-01,0
1052,TCGA-50-5051-01,5
1053,TCGA-50-5055-01,0
1054,TCGA-50-5068-01,0
1055,TCGA-50-5072-01,5
1056,TCGA-50-5931-01,5
1057,TCGA-50-5932-01,0
1058,TCGA-50-5933-01,0
1059,TCGA-50-5935-01,5
1060,TCGA-50-5936-01,0
1061,TCGA-50-5939-01,0
1062,TCGA-50-5941-01,0
1063,TCGA-50-5942-01,5
1064,TCGA-50-5944-01,0
1065,TCGA-50-6593-01,0
1066,TCGA-50-6595-01,0
1067,TCGA-50-6597-01,0
1068,TCGA-50-6673-01,5
1069,TCGA-50-7109-01,5
1070,TCGA-53-7626-01,5
1071,TCGA-53-7813-01,0
1072,TCGA-55-1592-01,5
1073,TCGA-55-1594-01,5
1074,TCGA-55-1596-01,5
1075,TCGA-55-6543-01,0
1076,TCGA-55-6642-01,0
1077,TCGA-55-6712-01,0
1078,TCGA-55-6970-01,5
1079,TCGA-55-6971-01,0
1080,TCGA-55-6972-01,0
1081,TCGA-55-6978-01,5
1082,TCGA-55-6979-01,0
1083,TCGA-55-6980-01,0
1084,TCGA-55-6981-01,0
1085,TCGA-55-6982-01,0
1086,TCGA-55-6983-01,5
1087,TCGA-55-6985-01,5
1088,TCGA-55-6986-01,0
1089,TCGA-55-7281-01,0
1090,TCGA-55-7283-01,0
1091,TCGA-55-7573-01,5
1092,TCGA-55-7574-01,0
1093,TCGA-55-7576-01,5
1094,TCGA-55-7724-01,0
1095,TCGA-55-7725-01,0
1096,TCGA-55-7726-01,1
1097,TCGA-55-7727-01,0
1098,TCGA-55-7728-01,5
1099,TCGA-55-7815-01,0
1100,TCGA-55-7903-01,0
1101,TCGA-55-7907-01,0
1102,TCGA-55-7911-01,0
1103,TCGA-55-7914-01,0
1104,TCGA-64-1676-01,1
1105,TCGA-64-1677-01,0
1106,TCGA-64-1679-01,5
1107,TCGA-64-1680-01,0
1108,TCGA-64-1681-01,5
1109,TCGA-64-5774-01,5
1110,TCGA-64-5775-01,1
1111,TCGA-64-5778-01,0
1112,TCGA-64-5781-01,0
1113,TCGA-67-3771-01,5
1114,TCGA-67-3772-01,5
1115,TCGA-67-3773-01,1
1116,TCGA-67-3774-01,5
1117,TCGA-67-6215-01,5
1118,TCGA-67-6216-01,0
1119,TCGA-67-6217-01,5
1120,TCGA-69-7760-01,0
1121,TCGA-69-7761-01,0
1122,TCGA-69-7763-01,0
1123,TCGA-69-7764-01,0
1124,TCGA-69-7765-01,0
1125,TCGA-69-7980-01,5
1126,TCGA-71-6725-01,5
1127,TCGA-73-4658-01,0
1128,TCGA-73-4659-01,5
1129,TCGA-73-4662-01,5
1130,TCGA-73-4675-01,5
1131,TCGA-73-4676-01,0
1132,TCGA-73-7498-01,5
1133,TCGA-73-7499-01,5
1134,TCGA-75-5122-01,1
1135,TCGA-75-5126-01,0
1136,TCGA-75-5146-01,0
1137,TCGA-75-5147-01,5
1138,TCGA-75-6203-01,0
1139,TCGA-75-6205-01,1
1140,TCGA-75-6207-01,0
1141,TCGA-75-6211-01,5
1142,TCGA-75-6212-01,0
1143,TCGA-75-6214-01,5
1144,TCGA-75-7025-01,5
1145,TCGA-75-7027-01,5
1146,TCGA-75-7031-01,0
1147,TCGA-78-7145-01,0
1148,TCGA-78-7147-01,5
1149,TCGA-78-7148-01,5
1150,TCGA-78-7149-01,5
1151,TCGA-78-7150-01,0
1152,TCGA-78-7152-01,0
1153,TCGA-78-7153-01,5
1154,TCGA-78-7154-01,5
1155,TCGA-78-7155-01,5
1156,TCGA-78-7156-01,0
1157,TCGA-78-7158-01,5
1158,TCGA-78-7159-01,5
1159,TCGA-78-7160-01,0
1160,TCGA-78-7161-01,5
1161,TCGA-78-7162-01,5
1162,TCGA-78-7163-01,5
1163,TCGA-78-7166-01,0
1164,TCGA-78-7167-01,5
1165,TCGA-78-7535-01,5
1166,TCGA-78-7536-01,5
1167,TCGA-78-7537-01,5
1168,TCGA-78-7539-01,5
1169,TCGA-78-7540-01,5
1170,TCGA-78-7542-01,0
1171,TCGA-78-7633-01,5
1172,TCGA-80-5607-01,0
1173,TCGA-80-5608-01,5
1174,TCGA-86-6562-01,0
1175,TCGA-86-6851-01,5
1176,TCGA-86-7713-01,5
1177,TCGA-86-7714-01,0
1178,TCGA-91-6828-01,0
1179,TCGA-91-6829-01,5
1180,TCGA-91-6835-01,5
1181,TCGA-91-6840-01,5
1182,TCGA-91-6847-01,5
1183,TCGA-91-6849-01,0
1184,TCGA-91-7771-01,5
1185,TCGA-93-7347-01,5
1186,TCGA-93-7348-01,5
1187,TCGA-95-7039-01,0
1188,TCGA-95-7043-01,0
1189,TCGA-95-7567-01,5
1190,TCGA-95-7947-01,5
1191,TCGA-95-7948-01,5
1192,TCGA-97-7546-01,5
1193,TCGA-97-7552-01,5
1194,TCGA-97-7553-01,5
1195,TCGA-97-7554-01,0
1196,TCGA-97-7937-01,5
1197,TCGA-97-7938-01,0
1198,TCGA-97-7941-01,5
1199,TCGA-99-7458-01,5
1200,TCGA-18-3406-01,0
1201,TCGA-18-3407-01,0
1202,TCGA-18-3408-01,0
1203,TCGA-18-3409-01,5
1204,TCGA-18-3410-01,5
1205,TCGA-18-3411-01,0
1206,TCGA-18-3412-01,5
1207,TCGA-18-3414-01,5
1208,TCGA-18-3415-01,0
1209,TCGA-18-3416-01,0
1210,TCGA-18-3417-01,1
1211,TCGA-18-3419-01,0
1212,TCGA-18-3421-01,0
1213,TCGA-18-4083-01,5
1214,TCGA-18-4086-01,5
1215,TCGA-18-4721-01,0
1216,TCGA-18-5592-01,0
1217,TCGA-18-5595-01,5
1218,TCGA-21-1070-01,0
1219,TCGA-21-1071-01,5
1220,TCGA-21-1076-01,5
1221,TCGA-21-1077-01,5
1222,TCGA-21-1078-01,0
1223,TCGA-21-1081-01,5
1224,TCGA-21-5782-01,5
1225,TCGA-21-5784-01,5
1226,TCGA-21-5786-01,5
1227,TCGA-21-5787-01,0
1228,TCGA-22-0944-01,5
1229,TCGA-22-1002-01,5
1230,TCGA-22-1011-01,5
1231,TCGA-22-1012-01,5
1232,TCGA-22-1016-01,5
1233,TCGA-22-4591-01,5
1234,TCGA-22-4593-01,5
1235,TCGA-22-4595-01,5
1236,TCGA-22-4599-01,0
1237,TCGA-22-4601-01,5
1238,TCGA-22-4604-01,5
1239,TCGA-22-4607-01,5
1240,TCGA-22-4613-01,0
1241,TCGA-22-5471-01,5
1242,TCGA-22-5472-01,5
1243,TCGA-22-5473-01,5
1244,TCGA-22-5474-01,5
1245,TCGA-22-5477-01,5
1246,TCGA-22-5478-01,5
1247,TCGA-22-5480-01,5
1248,TCGA-22-5482-01,5
1249,TCGA-22-5485-01,5
1250,TCGA-22-5489-01,5
1251,TCGA-22-5491-01,5
1252,TCGA-22-5492-01,5
1253,TCGA-33-4532-01,5
1254,TCGA-33-4533-01,5
1255,TCGA-33-4538-01,5
1256,TCGA-33-4547-01,5
1257,TCGA-33-4566-01,1
1258,TCGA-33-4582-01,5
1259,TCGA-33-4583-01,1
1260,TCGA-33-4586-01,5
1261,TCGA-33-6737-01,5
1262,TCGA-34-2596-01,5
1263,TCGA-34-2600-01,5
1264,TCGA-34-2608-01,5
1265,TCGA-34-5231-01,5
1266,TCGA-34-5232-01,5
1267,TCGA-34-5234-01,0
1268,TCGA-34-5236-01,5
1269,TCGA-34-5239-01,5
1270,TCGA-34-5240-01,5
1271,TCGA-34-5241-01,5
1272,TCGA-34-5927-01,5
1273,TCGA-34-5928-01,5
1274,TCGA-34-5929-01,5
1275,TCGA-37-3783-01,0
1276,TCGA-37-3789-01,0
1277,TCGA-37-4133-01,0
1278,TCGA-37-4135-01,0
1279,TCGA-37-4141-01,5
1280,TCGA-37-5819-01,5
1281,TCGA-39-5016-01,5
1282,TCGA-39-5019-01,5
1283,TCGA-39-5021-01,5
1284,TCGA-39-5022-01,5
1285,TCGA-39-5024-01,5
1286,TCGA-39-5027-01,5
1287,TCGA-39-5028-01,0
1288,TCGA-39-5029-01,5
1289,TCGA-39-5030-01,0
1290,TCGA-39-5031-01,5
1291,TCGA-39-5035-01,0
1292,TCGA-39-5036-01,0
1293,TCGA-39-5037-01,5
1294,TCGA-39-5039-01,0
1295,TCGA-43-2578-01,5
1296,TCGA-43-3394-01,5
1297,TCGA-43-3920-01,5
1298,TCGA-43-5668-01,5
1299,TCGA-43-6143-01,5
1300,TCGA-43-6647-01,5
1301,TCGA-43-6770-01,5
1302,TCGA-43-6771-01,0
1303,TCGA-46-3765-01,0
1304,TCGA-46-3767-01,5
1305,TCGA-46-3768-01,5
1306,TCGA-46-3769-01,0
1307,TCGA-46-6025-01,5
1308,TCGA-46-6026-01,5
1309,TCGA-51-4079-01,0
1310,TCGA-51-4080-01,5
1311,TCGA-51-4081-01,5
1312,TCGA-56-1622-01,5
1313,TCGA-56-5897-01,0
1314,TCGA-56-5898-01,5
1315,TCGA-56-6545-01,5
1316,TCGA-56-6546-01,5
1317,TCGA-60-2698-01,5
1318,TCGA-60-2707-01,0
1319,TCGA-60-2708-01,5
1320,TCGA-60-2709-01,5
1321,TCGA-60-2710-01,5
1322,TCGA-60-2711-01,5
1323,TCGA-60-2712-01,5
1324,TCGA-60-2713-01,5
1325,TCGA-60-2715-01,5
1326,TCGA-60-2719-01,5
1327,TCGA-60-2720-01,5
1328,TCGA-60-2721-01,5
1329,TCGA-60-2722-01,5
1330,TCGA-60-2723-01,5
1331,TCGA-60-2724-01,0
1332,TCGA-60-2725-01,5
1333,TCGA-60-2726-01,5
1334,TCGA-63-5128-01,0
1335,TCGA-63-5131-01,5
1336,TCGA-63-6202-01,0
1337,TCGA-66-2727-01,5
1338,TCGA-66-2734-01,0
1339,TCGA-66-2742-01,0
1340,TCGA-66-2744-01,5
1341,TCGA-66-2754-01,5
1342,TCGA-66-2755-01,5
1343,TCGA-66-2756-01,5
1344,TCGA-66-2757-01,5
1345,TCGA-66-2758-01,5
1346,TCGA-66-2759-01,0
1347,TCGA-66-2763-01,5
1348,TCGA-66-2765-01,0
1349,TCGA-66-2766-01,5
1350,TCGA-66-2767-01,5
1351,TCGA-66-2768-01,5
1352,TCGA-66-2770-01,5
1353,TCGA-66-2771-01,0
1354,TCGA-66-2773-01,5
1355,TCGA-66-2777-01,5
1356,TCGA-66-2778-01,0
1357,TCGA-66-2780-01,0
1358,TCGA-66-2781-01,5
1359,TCGA-66-2782-01,0
1360,TCGA-66-2783-01,0
1361,TCGA-66-2785-01,0
1362,TCGA-66-2786-01,5
1363,TCGA-66-2787-01,5
1364,TCGA-66-2788-01,5
1365,TCGA-66-2789-01,5
1366,TCGA-66-2791-01,5
1367,TCGA-66-2792-01,5
1368,TCGA-66-2793-01,5
1369,TCGA-66-2794-01,5
1370,TCGA-66-2795-01,0
1371,TCGA-66-2800-01,5
1372,TCGA-70-6722-01,5
1373,TCGA-70-6723-01,5
1374,TCGA-85-6175-01,5
1375,TCGA-85-6560-01,5
1376,TCGA-85-6561-01,5
1377,TCGA-BF-A1PU-01,1
1378,TCGA-BF-A1PV-01,1
1379,TCGA-BF-A1PX-01,0
1380,TCGA-BF-A1PZ-01,1
1381,TCGA-BF-A1Q0-01,0
1382,TCGA-BF-A3DJ-01,1
1383,TCGA-BF-A3DL-01,4
1384,TCGA-BF-A3DM-01,0
1385,TCGA-BF-A3DN-01,1
1386,TCGA-BF-A5EO-01,1
1387,TCGA-BF-A5EQ-01,1
1388,TCGA-D3-A1Q1-06,0
1389,TCGA-D3-A1Q3-06,0
1390,TCGA-D3-A1Q4-06,5
1391,TCGA-D3-A1Q5-06,5
1392,TCGA-D3-A1Q6-06,1
1393,TCGA-D3-A1Q7-06,0
1394,TCGA-D3-A1Q8-06,0
1395,TCGA-D3-A1Q9-06,1
1396,TCGA-D3-A1QA-06,1
1397,TCGA-D3-A1QB-06,0
1398,TCGA-D3-A2J6-06,1
1399,TCGA-D3-A2J7-06,1
1400,TCGA-D3-A2J8-06,1
1401,TCGA-D3-A2J9-06,0
1402,TCGA-D3-A2JA-06,0
1403,TCGA-D3-A2JB-06,0
1404,TCGA-D3-A2JC-06,1
1405,TCGA-D3-A2JD-06,1
1406,TCGA-D3-A2JF-06,1
1407,TCGA-D3-A2JG-06,1
1408,TCGA-D3-A2JH-06,0
1409,TCGA-D3-A2JK-06,4
1410,TCGA-D3-A2JL-06,1
1411,TCGA-D3-A2JN-06,1
1412,TCGA-D3-A2JO-06,1
1413,TCGA-D3-A2JP-06,1
1414,TCGA-D3-A3BZ-06,0
1415,TCGA-D3-A3C1-06,1
1416,TCGA-D3-A3C3-06,1
1417,TCGA-D3-A3C6-06,1
1418,TCGA-D3-A3C7-06,1
1419,TCGA-D3-A3C8-06,1
1420,TCGA-D3-A3CB-06,0
1421,TCGA-D3-A3CC-06,0
1422,TCGA-D3-A3CE-06,0
1423,TCGA-D3-A3CF-06,0
1424,TCGA-D3-A3ML-06,4
1425,TCGA-D3-A3MO-06,0
1426,TCGA-D3-A3MR-06,1
1427,TCGA-D3-A3MU-06,1
1428,TCGA-D3-A3MV-06,0
1429,TCGA-D3-A51E-06,1
1430,TCGA-D3-A51F-06,0
1431,TCGA-D3-A51G-06,0
1432,TCGA-D3-A51H-06,0
1433,TCGA-D3-A51J-06,1
1434,TCGA-D3-A51K-06,1
1435,TCGA-D3-A51N-06,1
1436,TCGA-D3-A51R-06,5
1437,TCGA-D3-A51T-06,1
1438,TCGA-D3-A5GN-06,1
1439,TCGA-D3-A5GO-06,1
1440,TCGA-D3-A5GR-06,0
1441,TCGA-D3-A5GS-06,1
1442,TCGA-D3-A5GT-01,1
1443,TCGA-D3-A5GU-06,1
1444,TCGA-D9-A148-06,1
1445,TCGA-D9-A149-06,1
1446,TCGA-D9-A1JW-06,1
1447,TCGA-D9-A1JX-06,1
1448,TCGA-D9-A3Z1-06,1
1449,TCGA-D9-A3Z3-06,0
1450,TCGA-D9-A3Z4-01,1
1451,TCGA-D9-A4Z2-01,1
1452,TCGA-D9-A4Z3-01,1
1453,TCGA-D9-A4Z5-01,1
1454,TCGA-D9-A6E9-06,1
1455,TCGA-D9-A6EA-06,1
1456,TCGA-D9-A6EC-06,1
1457,TCGA-DA-A1HV-06,1
1458,TCGA-DA-A1HW-06,0
1459,TCGA-DA-A1HY-06,1
1460,TCGA-DA-A1I0-06,1
1461,TCGA-DA-A1I1-06,1
1462,TCGA-DA-A1I2-06,0
1463,TCGA-DA-A1I4-06,1
1464,TCGA-DA-A1I5-06,1
1465,TCGA-DA-A1I7-06,0
1466,TCGA-DA-A1I8-06,0
1467,TCGA-DA-A1IA-06,1
1468,TCGA-DA-A1IC-06,1
1469,TCGA-DA-A3F3-06,0
1470,TCGA-DA-A3F5-06,1
1471,TCGA-DA-A3F8-06,1
1472,TCGA-EB-A1NK-01,1
1473,TCGA-EB-A24C-01,0
1474,TCGA-EB-A24D-01,1
1475,TCGA-EB-A299-01,0
1476,TCGA-EB-A3HV-01,0
1477,TCGA-EB-A3XB-01,1
1478,TCGA-EB-A3XC-01,1
1479,TCGA-EB-A3XD-01,0
1480,TCGA-EB-A3XE-01,1
1481,TCGA-EB-A3Y6-01,1
1482,TCGA-EB-A3Y7-01,1
1483,TCGA-EB-A41A-01,1
1484,TCGA-EB-A41B-01,0
1485,TCGA-EB-A42Y-01,0
1486,TCGA-EB-A42Z-01,1
1487,TCGA-EB-A430-01,1
1488,TCGA-EB-A431-01,1
1489,TCGA-EB-A44N-01,0
1490,TCGA-EB-A44O-01,1
1491,TCGA-EB-A44P-01,1
1492,TCGA-EB-A44Q-06,1
1493,TCGA-EB-A44R-06,5
1494,TCGA-EB-A4IQ-01,0
1495,TCGA-EB-A4IS-01,0
1496,TCGA-EB-A4OY-01,1
1497,TCGA-EB-A4OZ-01,1
1498,TCGA-EB-A4P0-01,1
1499,TCGA-EB-A551-01,1
1500,TCGA-EB-A553-01,1
1501,TCGA-EB-A57M-01,0
1502,TCGA-EB-A5SE-01,1
1503,TCGA-EB-A5SF-01,1
1504,TCGA-EB-A5SG-06,1
1505,TCGA-EB-A5SH-06,1
1506,TCGA-EB-A5UL-06,0
1507,TCGA-EB-A5UM-01,1
1508,TCGA-EB-A5UN-06,1
1509,TCGA-EE-A17X-06,1
1510,TCGA-EE-A17Y-06,1
1511,TCGA-EE-A17Z-06,0
1512,TCGA-EE-A180-06,1
1513,TCGA-EE-A181-06,1
1514,TCGA-EE-A182-06,1
1515,TCGA-EE-A183-06,0
1516,TCGA-EE-A184-06,1
1517,TCGA-EE-A185-06,1
1518,TCGA-EE-A20B-06,1
1519,TCGA-EE-A20C-06,1
1520,TCGA-EE-A20F-06,1
1521,TCGA-EE-A20H-06,5
1522,TCGA-EE-A20I-06,1
1523,TCGA-EE-A29A-06,1
1524,TCGA-EE-A29B-06,1
1525,TCGA-EE-A29C-06,1
1526,TCGA-EE-A29D-06,0
1527,TCGA-EE-A29E-06,1
1528,TCGA-EE-A29G-06,5
1529,TCGA-EE-A29H-06,1
1530,TCGA-EE-A29L-06,1
1531,TCGA-EE-A29M-06,0
1532,TCGA-EE-A29N-06,0
1533,TCGA-EE-A29P-06,1
